Nome Civil;Nome para Urna;Numero;Partido;Coligação;Situação;Votação;% Válidos;Sexo;Estado Civil;Ocupacao;Cor/Raça;Data Nasc.;Idade;Instrucao;Bens;UF;foto;Alimentação do parlamentar;Aluguel de aeronaves;Aluguel de carros;Aluguel de embarcações;Assinatura de publicações;Combustíveis e lubrificantes;Consultorias, pesquisas e trabalhos técnicos;Cursos, palestras ou eventos;Divulgação de atividade parlamentar;Emissão de bilhete aéreo;Hospedagem fora do DF;Manutenção de escritório;Passagens aéreas;Passagens terrestres ou marítimas;Segurança particular;Serviços postais;Telefonia;Táxi, pedágio e estacionamento;Total CEAP;ADMINISTRAÇÃO PÚBLICA;AGRICULTURA;ARTE E CULTURA;CIÊNCIA E TECNOLOGIA;COMUNICAÇÕES;COMÉRCIO EXTERIOR;DEFESA E SEGURANÇA NACIONAL;DESENVOLVIMENTO REGIONAL;DESENVOLVIMENTO URBANO E TRÂNSITO;DESPORTO E LAZER;DIREITO CIVIL E PROCESSUAL CIVIL;DIREITO CONSTITUCIONAL;DIREITO DO TRABALHO E PROCESSUAL DO TRABALHO;DIREITO E DEFESA DO CONSUMIDOR;DIREITO E JUSTIÇA;DIREITO PENAL E PROCESSUAL PENAL;DIREITOS HUMANOS;EDUCAÇÃO;FINANÇAS PÚBLICAS E ORÇAMENTO;HOMENAGENS E DATAS COMEMORATIVAS;INDÚSTRIA;INFORMÁTICA;MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL;ORGANIZAÇÃO ADMINISTRATIVA DO ESTADO;ORGANIZAÇÃO POLÍTICA;POLÍTICA ECONÔMICA;POLÍTICA FUNDIÁRIA;PREVIDÊNCIA E ASSISTÊNCIA SOCIAL;PROCESSO LEGISLATIVO;RECURSOS HÍDRICOS;RELAÇÕES INTERNACIONAIS;SAÚDE;SEGURANÇA PÚBLICA;SISTEMA FINANCEIRO;TRABALHO E EMPREGO;TRIBUTAÇÃO;TURISMO;VIAÇÃO E TRANSPORTES;TOTAL PROPOSICAO;Profissao;Situacao na Legislatura Atual;Partido Atual;Atuacao;Atuacao em meses
MARIA DA CONCEICAO SAMPAIO MOURA;CONCEIÇÃO SAMPAIO;35.06;PP;PMDB / PP / PT / PDT / PTB / PPS / PRB / PSDC / PPL / PC do B;Eleito por QP;71878;4.33;FEMININO;Casado(a);Deputado;Branca;01/01/1966;51;Superior incompleto;252000.0;AM;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/AM/foto/40000000082.jpg;38.86;0.00;0.00;0.00;0.00;1233.01;1187.31;0.00;4914.70;6222.45;15.22;2164.63;663.14;32.42;0.00;135.20;1184.25;0.00;17791.21;0.06;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.22;0.03;0.03;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.06;0.00;0.00;0.03;0.00;0.00;0.00;0.53;-;Em Exercício;PP;1/2/2015 ...;32
PEDRO PINHEIRO CHAVES;PEDRO CHAVES;49.38;PMDB;PMDB / DEM / SD / PC do B / PRTB / PTN / PPL;Eleito por QP;77925;2.57;MASCULINO;Casado(a);Deputado;Branca;28/08/1958;59;Superior completo;572282.48;GO;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/GO/foto/90000000611.jpg;113.72;2702.12;656.25;0.00;53.87;4627.29;0.00;0.00;2668.30;372.31;295.60;2224.13;635.94;0.00;0.00;1072.57;2176.29;13.62;17612.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.09;Engenheiro Civil;Em Exercício;PMDB;1/2/2015 ...;32
LEOPOLDO COSTA MEYER;LEOPOLDO MEYER;127.19;PSB;PSB;Eleito por média;59974;1.06;MASCULINO;Casado(a);Deputado;Branca;29/11/1949;68;Superior completo;11009212.61;PR;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PR/foto/160000000608.jpg;802.38;0.00;3174.12;0.00;73.36;1328.68;0.00;0.00;1763.91;5443.05;129.51;2958.87;34.25;0.00;96.29;184.95;1152.49;202.92;17344.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.09;Engenheiro Civil;Em Exercício;PSB;1/2/2015 ...;32
JOSE ALBERTO FOGACA DE MEDEIROS;JOSÉ FOGAÇA;48.71;PMDB;PMDB;Suplente;103006;1.73;MASCULINO;Casado(a);Professor de Ensino Superior;Branca;13/01/1947;70;Superior completo;712213.12;RS;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RS/foto/210000000102.jpg;0.00;0.00;51.23;0.00;26.69;1462.83;0.00;0.00;0.00;9757.59;0.00;4188.66;919.02;0.00;0.00;221.56;466.12;4.76;17098.46;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.03;-;Em Exercício;PMDB;12/2/2015 até 23/2/2015, 24/2/2015 ...;31
LOURIVAL GOMES DE ALMEIDA;LOURIVAL GOMES;929.67;PSDC;PSDC / PMN / PTC;Suplente;16807;0.22;MASCULINO;Casado(a);Comerciante;Parda;22/07/1955;62;Ensino Fundamental completo;0.0;RJ;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RJ/foto/190000002158.jpg;537.58;0.00;4666.67;0.00;0.00;1106.27;0.00;0.00;4000.00;4593.47;0.00;144.67;1407.21;0.00;0.00;121.55;182.12;17.60;16777.13;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-;Suplência;PODE;2/1/2017 até 7/3/2017;3
DEOCLIDES ANTONIO SANTOS NETO MACEDO;DEOCLIDES MACEDO;205.50;PDT;PDT / PTC / PROS;Suplente;56171;1.79;MASCULINO;Casado(a);Advogado;Parda;09/12/1962;55;Superior completo;652884.92;MA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MA/foto/100000000259.jpg;77.22;0.00;0.00;0.00;0.00;3636.87;4083.33;0.00;5000.00;1688.43;79.67;313.50;1457.69;0.00;0.00;118.62;194.59;20.33;16670.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-;Em Exercício;PDT;26/2/2015 até 9/4/2015, 26/4/2017 ...;6
CELSO UBIRAJARA RUSSOMANNO;CELSO RUSSOMANNO;31.25;PRB;PRB;Eleito por QP;1524361;7.17;MASCULINO;Casado(a);Jornalista e Redator;Branca;20/08/1956;61;Superior completo;1748539.86;SP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000001257.jpg;491.57;0.00;330.35;0.00;43.26;2975.23;12.06;0.00;187.50;7767.03;63.59;420.62;142.12;0.00;0.00;110.67;3513.63;326.90;16384.52;0.06;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.06;0.00;0.00;0.00;0.00;0.22;0.00;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.47;Apresentador de Televisão, Repórter e Bacharel em Direito;Em Exercício;PRB;1/2/2015 ...;32
CLEUZA PEREIRA DO NASCIMENTO;CREUZA PEREIRA;251.38;PSB;PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC;Suplente;24775;0.55;FEMININO;Solteiro(a);Professor de Ensino Médio;Parda;10/07/1936;81;Ensino Médio completo;256743.59;PE;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000044.jpg;0.00;0.00;6798.96;0.00;0.00;1164.94;0.00;0.00;31.25;6020.01;0.00;508.05;70.85;0.00;0.00;419.48;411.66;0.00;15425.19;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.06;-;Em Exercício;PSB;17/5/2016 até 10/10/2016, 11/10/2016 até 25/10/2016, 26/10/2016 até 26/4/2017, 27/4/2017 até 2/8/2017, 3/8/2017 ...;16
ERIKA JUCA KOKAY;ÉRIKA KOKAY;41.59;PT;PT / PRB / PC do B / PP / PSC / PROS;Eleito por QP;92558;6.37;FEMININO;Solteiro(a);Deputado;Branca;15/08/1957;60;Superior completo;137967.62;DF;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/DF/foto/70000000841.jpg;4.04;0.00;0.00;0.00;42.56;2356.04;5120.62;0.00;5471.94;0.00;5.91;700.68;34.77;0.00;0.00;92.67;1111.34;12.28;14952.87;0.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.03;0.00;0.00;0.00;0.00;0.03;0.31;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.03;0.03;0.00;0.06;0.00;0.00;0.09;0.00;0.00;0.00;0.81;Bancário;Em Exercício;PT;1/2/2015 ...;32
ANTONIO DUARTE NOGUEIRA JUNIOR;DUARTE NOGUEIRA;454.50;PSDB;PSDB / DEM / PPS;Eleito por QP;254051;1.19;MASCULINO;Divorciado(a);Engenheiro;Branca;16/05/1964;53;Superior completo;1659920.93;SP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000001323.jpg;60.97;0.00;0.00;0.00;199.69;293.86;0.00;0.00;115.00;8200.95;100.10;2409.21;860.31;0.00;0.00;131.88;1692.84;1.50;14066.3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Agricultor, Pecuarista e Engenheiro Agrônomo;Vacância;PSDB;1/2/2015 até 3/2/2015, 7/7/2015 até 14/7/2015, 19/10/2015 até 21/10/2015, 4/4/2016 até 31/12/2016;10
FABIO FERNANDES DE SOUSA;FÁBIO SOUSA;143.06;PSDB;PSDB / PP / PR / PSD / PTB / PDT / PPS / PROS / PRB;Eleito por média;82204;2.71;MASCULINO;Casado(a);Deputado;Branca;11/09/1982;35;Superior completo;488392.14;GO;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/GO/foto/90000000740.jpg;156.85;0.00;1862.28;0.00;114.42;2459.87;127.81;0.00;1789.38;0.00;1123.64;5147.87;43.38;0.00;0.00;24.91;923.16;0.00;13773.57;0.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.12;0.00;0.00;0.12;0.00;0.00;0.00;0.00;0.06;0.00;0.00;0.00;0.03;0.00;0.00;0.03;0.06;0.00;0.00;0.00;0.00;0.00;0.59;Apresentador de Televisão,Gestor Público,Pastor,Radialista;Em Exercício;PSDB;1/2/2015 ...;32
NORMA AYUB ALVES;NORMA AYUB;312.50;DEM;PMDB / DEM / PSDB / SD / PROS;Suplente;64969;3.62;FEMININO;Solteiro(a);Servidor Público Estadual;Branca;07/09/1959;58;Superior completo;1649034.34;ES;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/ES/foto/80000000471.jpg;0.00;0.00;3589.98;0.00;92.35;737.54;0.00;0.00;0.00;3427.28;46.96;4648.45;332.02;0.00;0.00;280.17;319.98;25.00;13499.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-;Em Exercício;DEM;2/1/2017 ...;8
MIRO TEIXEIRA;MIRO TEIXEIRA;281.25;PROS;PR / PROS;Eleito por QP;58409;0.76;MASCULINO;Casado(a);Deputado;Branca;27/05/1945;72;Superior completo;4709451.29;RJ;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RJ/foto/190000001899.jpg;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13146.66;0.00;0.00;0.00;0.00;0.00;73.51;84.79;0.00;13304.96;0.38;0.00;0.00;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.53;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.09;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.03;0.03;0.00;0.00;0.00;1.22;Advogado;Em Exercício;REDE;1/2/2015 ...;32
JOSE AUGUSTO NALIN;ZÉ AUGUSTO NALIN;101.53;PMDB;PMDB / PP / PSC / PSD / PTB;Suplente;31281;0.41;MASCULINO;Casado(a);Administrador;Parda;06/05/1956;61;Superior completo;9068871.89;RJ;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RJ/foto/190000001424.jpg;160.20;0.00;0.00;0.00;0.00;1660.85;0.00;0.00;1946.53;8691.87;0.00;2.67;478.30;0.00;0.00;43.62;198.86;44.16;13227.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.07;0.07;-;Em Exercício;PMDB;8/10/2015 até 19/10/2015, 22/10/2015 até 9/12/2015, 10/12/2015 até 14/4/2016, 13/5/2016 até 1/6/2016, 4/10/2016 até 17/10/2016, 1/1/2017 ...;15
RAIMUNDO SABINO CASTELO BRANCO MAUES;SABINO CASTELO BRANCO;157.11;PTB;PMDB / PP / PT / PDT / PTB / PPS / PRB / PSDC / PPL / PC do B;Suplente;69708;4.2;MASCULINO;Casado(a);Deputado;Parda;31/08/1964;53;Superior incompleto;1401352.69;AM;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/AM/foto/40000000081.jpg;0.00;3333.33;0.00;0.00;0.00;0.00;0.00;0.00;6678.89;2307.77;0.00;13.22;193.73;0.00;0.00;273.34;372.48;0.00;13172.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;EMPRESÁRIO, APRESENTADOR DE TELEVISÃO;Em Exercício;PTB;22/12/2016 ...;9
YEDA RORATO CRUSIUS;YEDA CRUSIUS;568.00;PSDB;PP / PRB / SD / PSDB;Suplente;71794;1.21;FEMININO;Divorciado(a);Economista;Branca;26/07/1944;73;Superior completo;449591.6;RS;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RS/foto/210000000674.jpg;0.00;0.00;1962.50;0.00;87.70;680.59;0.00;0.00;266.46;4043.46;74.25;4175.35;196.50;0.00;0.00;465.13;573.53;5.00;12530.48;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Economista e Professora;Em Exercício;PSDB;5/1/2017 ...;8
ANTONIO FLORIANO PEREIRA PESARO;FLORIANO PESARO;4544.00;PSDB;PSDB / DEM / PPS;Eleito por média;113949;0.54;MASCULINO;Casado(a);Vereador;Branca;14/04/1968;49;Superior completo;751099.24;SP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000001320.jpg;460.54;0.00;484.38;0.00;0.00;92.05;0.00;0.00;0.00;3522.06;525.42;0.00;6303.86;0.00;0.00;61.80;414.77;226.00;12090.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Sociólogo;Licenciado;PSDB;1/2/2015 até 3/2/2015, 24/2/2015 até 3/3/2015, 7/7/2015 até 14/7/2015, 19/10/2015 até 21/10/2015, 14/4/2016 até 19/4/2016, 19/10/2016 até 21/10/2016;1
FRANCISCO EVERARDO OLIVEIRA SILVA;TIRIRICA;69.44;PR;PR;Eleito por QP;1016796;4.78;MASCULINO;Casado(a);Deputado;Branca;01/05/1965;52;Lê e escreve;531913.67;SP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000000751.jpg;95.26;0.00;750.00;0.00;32.46;464.61;0.00;0.00;0.00;9241.92;0.00;70.90;0.00;0.00;0.00;74.79;860.29;9.28;11599.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;Ator;Em Exercício;PR;1/2/2015 ...;32
REINHOLD STEPHANES;REINHOLD STEPHANES;501.36;PSD;PSDB / DEM / PR / PSC / PT do B / PP / SD / PSD / PPS;Suplente;78064;1.38;MASCULINO;Casado(a);Economista;Branca;13/08/1939;78;Superior completo;775106.13;PR;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PR/foto/160000000192.jpg;13.50;0.00;469.57;0.00;122.00;1271.86;0.00;0.00;9.09;4122.18;328.88;3365.27;0.00;0.00;0.00;288.96;861.94;397.81;11251.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Economista;Em Exercício;PSD;15/3/2016 até 16/3/2016, 19/10/2016 ...;11
LUZIA MARIA FERREIRA;LUZIA FERREIRA;580.75;PPS;PPS / PV / PDT;Suplente;54393;0.54;FEMININO;Divorciado(a);Deputado;Branca;09/08/1951;66;Superior completo;1271193.17;MG;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000346.jpg;63.64;0.00;3000.00;0.00;0.00;460.64;1250.00;0.00;2500.00;2703.49;100.75;215.75;0.00;0.00;0.00;296.85;175.46;25.00;10791.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-;Suplência;PPS;26/4/2017 até 19/8/2017;4
JORGE CATARINO LEONARDELI BOEIRA;JORGE BOEIRA;40.93;PP;PP / PPS / PRTB / PHS / PSDB / PEN / SD / PTC / PSB;Eleito por QP;123770;3.67;MASCULINO;Casado(a);Deputado;Branca;05/11/1955;62;Superior completo;5937214.98;SC;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SC/foto/240000000479.jpg;0.00;0.00;0.00;0.00;6.71;28.56;0.00;0.00;293.81;8115.19;44.85;23.00;86.36;0.00;0.00;222.65;312.94;0.00;9134.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Engenheiro Mecânico.;Em Exercício;PP;1/2/2015 até 3/7/2015, 4/11/2015 ...;27
FABIO ABREU COSTA;CAPITÃO FABIO ABREU;745.00;PTB;PT / PP / PTB / PHS / PR / PROS / PRP / SD;Eleito por média;80839;4.66;MASCULINO;Casado(a);Policial Militar;Preta;31/12/1972;45;Superior completo;806000.0;PI;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PI/foto/180000000241.jpg;160.00;0.00;2500.00;0.00;0.00;753.79;5000.00;0.00;0.00;476.87;0.00;0.00;0.00;0.00;0.00;0.00;54.36;0.00;8945.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;1.50;Policial Militar;Licenciado;PTB;1/2/2015 até 10/3/2015, 6/7/2015 até 7/7/2015, 15/4/2016 até 19/4/2016, 18/10/2016 até 21/10/2016;2
MARCIO DELLA VALLE BIOLCHI;MÁRCIO BIOLCHI;760.00;PMDB;PMDB;Eleito por QP;119190;2.01;MASCULINO;Casado(a);Estudante, Bolsista, Estagiário e Assemelhados;Branca;23/05/1979;38;Superior incompleto;1661263.19;RS;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RS/foto/210000000115.jpg;0.00;0.00;2773.68;0.00;0.00;0.00;0.00;0.00;0.00;3832.08;0.00;0.00;0.00;0.00;0.00;145.21;171.31;0.00;6922.28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-;Licenciado;PMDB;1/2/2015 até 12/2/2015, 23/2/2015 até 24/2/2015, 30/12/2015 até 12/1/2016, 25/1/2016 até 1/2/2016, 21/9/2016 até 30/9/2016, 16/1/2017 até 30/1/2017;2
REJANE RIBEIRO SOUSA DIAS;REJANE DIAS;655.50;PT;PT / PP / PTB / PHS / PR / PROS / PRP / SD;Eleito por QP;134157;7.74;FEMININO;Casado(a);Deputado;Parda;04/09/1972;45;Superior completo;425923.58;PI;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PI/foto/180000000221.jpg;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5434.04;0.00;658.50;0.00;0.00;0.00;17.97;495.79;0.00;6606.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;0.50;0.00;0.00;0.00;0.00;0.00;1.50;0.00;0.00;0.00;0.00;0.00;0.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;0.00;0.00;0.00;0.00;1.00;4.50;Administradora de Empresas,Bacharela em Direito;Licenciado;PT;1/2/2015 até 23/3/2015, 6/7/2015 até 7/7/2015, 13/4/2016 até 19/4/2016, 18/10/2016 até 21/10/2016;2
ARNALDO CALIL PEREIRA JARDIM;ARNALDO JARDIM;2345.00;PPS;PSDB / DEM / PPS;Eleito por QP;155278;0.73;MASCULINO;Divorciado(a);Deputado;Branca;08/05/1955;62;Superior completo;1995345.51;SP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000001357.jpg;97.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;970.48;1178.10;0.00;3089.75;0.00;0.00;555.88;317.17;0.00;6208.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Engeheiro Civil e Professor;Licenciado;PPS;1/2/2015 até 3/2/2015, 7/7/2015 até 14/7/2015, 19/10/2015 até 21/10/2015, 14/4/2016 até 19/4/2016, 19/10/2016 até 21/10/2016;1
MORONI BING TORGAN;MORONI;105.21;DEM;DEM / PPS / PSDC / PTN;Eleito por QP;277774;6.36;MASCULINO;Casado(a);Servidor Público Civil Aposentado;Branca;10/06/1956;61;Superior completo;692510.0;CE;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000246.jpg;11.31;0.00;0.00;0.00;199.76;22.32;0.00;0.00;2708.33;1551.42;0.00;82.92;0.00;0.00;0.00;302.06;626.41;0.00;5504.52;0.00;0.00;0.00;0.00;0.00;0.00;0.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.04;0.00;0.00;0.00;0.00;0.00;0.08;Delegado de Polícia Federal;Vacância;DEM;1/2/2015 até 31/12/2016;24
NELSON NAHIM MATHEUS DE OLIVEIRA;NELSON NAHIM;5567.00;PSD;PMDB / PP / PSC / PSD / PTB;Suplente;25872;0.34;MASCULINO;Casado(a);Advogado;Branca;29/08/1957;60;Superior completo;1210488.24;RJ;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RJ/foto/190000001484.jpg;0.00;0.00;0.00;0.00;0.00;584.99;0.00;0.00;0.00;702.79;0.00;0.00;3562.51;0.00;0.00;0.00;9.85;226.00;5086.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-;Suplência;PSD;15/12/2015 até 16/12/2015, 4/1/2017 até 18/1/2017;1
