Nome Civil;Nome para Urna;Numero;Partido;Coligação;Situação;Votação;% Válidos;Sexo;Estado Civil;Ocupacao;Cor/Raça;Data Nasc.;Idade;Instrucao;Bens;UF;foto;Alimentação do parlamentar;Aluguel de aeronaves;Aluguel de carros;Aluguel de embarcações;Assinatura de publicações;Combustíveis e lubrificantes;Consultorias, pesquisas e trabalhos técnicos;Cursos, palestras ou eventos;Divulgação de atividade parlamentar;Emissão de bilhete aéreo;Hospedagem fora do DF;Manutenção de escritório;Passagens aéreas;Passagens terrestres ou marítimas;Segurança particular;Serviços postais;Telefonia;Táxi, pedágio e estacionamento;Total CEAP;ADMINISTRAÇÃO PÚBLICA;AGRICULTURA;ARTE E CULTURA;CIÊNCIA E TECNOLOGIA;COMUNICAÇÕES;COMÉRCIO EXTERIOR;DEFESA E SEGURANÇA NACIONAL;DESENVOLVIMENTO REGIONAL;DESENVOLVIMENTO URBANO E TRÂNSITO;DESPORTO E LAZER;DIREITO CIVIL E PROCESSUAL CIVIL;DIREITO CONSTITUCIONAL;DIREITO DO TRABALHO E PROCESSUAL DO TRABALHO;DIREITO E DEFESA DO CONSUMIDOR;DIREITO E JUSTIÇA;DIREITO PENAL E PROCESSUAL PENAL;DIREITOS HUMANOS;EDUCAÇÃO;FINANÇAS PÚBLICAS E ORÇAMENTO;HOMENAGENS E DATAS COMEMORATIVAS;INDÚSTRIA;INFORMÁTICA;MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL;ORGANIZAÇÃO ADMINISTRATIVA DO ESTADO;ORGANIZAÇÃO POLÍTICA;POLÍTICA ECONÔMICA;POLÍTICA FUNDIÁRIA;PREVIDÊNCIA E ASSISTÊNCIA SOCIAL;PROCESSO LEGISLATIVO;RECURSOS HÍDRICOS;RELAÇÕES INTERNACIONAIS;SAÚDE;SEGURANÇA PÚBLICA;SISTEMA FINANCEIRO;TRABALHO E EMPREGO;TRIBUTAÇÃO;TURISMO;VIAÇÃO E TRANSPORTES;TOTAL PROPOSICAO;Profissao;Situacao na Legislatura Atual;Partido Atual;Atuacao;Atuacao em meses
HIDEKAZU TAKAYAMA;TAKAYAMA;2014;PSC;PSDB / DEM / PR / PSC / PT do B / PP / SD / PSD / PPS;Eleito por QP;162952;2.88;MASCULINO;Casado(a);Deputado;Parda;20/04/1948;69;Superior incompleto;1128827.55;PR;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PR/foto/160000000169.jpg;22208.61;0.0;91504.15;0.0;0.0;39473.77;455000.0;0.0;140050.0;117124.92;8398.69;22646.8;4254.63;0.0;771.1;13541.77;76867.5;8565.13;1000407.07;0;0;0;0;2;0;1;0;1;0;0;0;0;1;0;1;1;2;1;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;2;16;Professor, Empresário e Ministro Evangélico;Em Exercício;PSC;1/2/2015 ...;32
HELDER IGNACIO SALOMAO;HELDER SALOMAO;1350;PT;PDT / PT;Eleito por QP;83967;4.68;MASCULINO;Casado(a);Professor de Ensino Superior;Branca;08/03/1964;53;Superior completo;621894.37;ES;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/ES/foto/80000000400.jpg;0.0;0.0;98309.77;0.0;2601.98;37534.22;344193.5;0.0;193181.5;0.0;10296.25;141099.31;108445.41;244.23;0.0;2875.01;43662.28;15818.19;998261.65;0;2;0;0;2;0;0;0;0;0;1;0;0;0;0;0;2;2;0;0;1;0;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;14;Professor(a);Em Exercício;PT;1/2/2015 ...;32
OSMAR JOSE SERRAGLIO;OSMAR SERRAGLIO;1533;PMDB;PMDB;Eleito por QP;117048;2.07;MASCULINO;Casado(a);Advogado;Branca;23/05/1948;69;Superior completo;5445813.05;PR;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PR/foto/160000000389.jpg;7812.41;0.0;256610.75;0.0;0.0;119078.42;9000.0;0.0;197950.0;166382.65;17265.72;67636.13;7243.03;26.0;0.0;26153.87;114766.75;5486.11;995411.84;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Advogado;Em Exercício;PMDB;1/2/2015 até 7/3/2017, 1/6/2017 ...;29
ADELMO CARNEIRO LEAO;ADELMO LEAO;1350;PT;PT / PMDB / PC do B / PROS / PRB;Suplente;57921;0.57;MASCULINO;Casado(a);Deputado;Branca;25/05/1949;68;Superior completo;1451699.91;MG;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000832.jpg;5730.18;0.0;109566.2;0.0;400.0;106116.51;171160.0;0.0;110438.0;181042.48;1199.5;195316.89;3488.89;5702.78;0.0;4091.36;83616.49;15577.47;993446.75;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;Professor(a);Em Exercício;PT;6/3/2015 ...;30
DANRLEI DE DEUS HINTERHOLZ;DANRLEI DE DEUS GOLEIRO;5501;PSD;PSB / PPS / PSD / PT do B / PHS / PSL / PSDC;Eleito por QP;158973;2.68;MASCULINO;Casado(a);Deputado;Branca;18/04/1973;44;Ensino Médio incompleto;1094933.71;RS;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RS/foto/210000000610.jpg;369.16;0.0;238900.0;0.0;0.0;92454.6;0.0;0.0;0.0;480822.76;6769.17;128265.12;0.0;0.0;0.0;3526.3;39938.87;2131.1;993177.08;0;0;0;0;0;0;0;0;3;1;0;0;0;1;0;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;10;Atleta Profissional de Futebol;Em Exercício;PSD;1/2/2015 ...;32
ALFREDO PEREIRA DO NASCIMENTO;ALFREDO NASCIMENTO;2222;PR;PROS / DEM / PSDB / PR / PTN / PSC / PT do B / PTC / PRTB / PEN / PV / PHS / PSL / PSD / SD;Eleito por QP;120060;7.24;MASCULINO;Casado(a);Senador;Parda;05/05/1952;65;Superior completo;1462597.42;AM;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/AM/foto/40000000349.jpg;0.0;70400.0;15573.3;0.0;5.0;26313.94;440.0;0.0;343508.51;0.0;4041.8;94958.46;416441.59;0.0;0.0;2922.42;17980.26;0.0;992585.28;5;0;1;0;2;0;0;1;4;2;1;0;1;3;1;3;2;5;0;1;4;1;0;0;0;0;0;3;0;1;0;5;0;0;2;1;0;4;53;-;Em Exercício;PR;1/2/2015 ...;32
LUCIO DUTRA VALE;LUCIO VALE;2222;PR;PR / DEM / PHS / PROS / PC do B / PSL / PDT / PPL;Eleito por QP;148163;3.94;MASCULINO;Casado(a);Deputado;Branca;27/12/1972;45;Superior completo;684077.17;PA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PA/foto/140000000759.jpg;0.0;61100.0;299400.0;0.0;0.0;128109.04;0.0;0.0;0.0;363353.21;6048.85;56884.08;2076.03;0.0;0.0;29668.6;44138.4;0.0;990778.21;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6;ADMINISTRADOR DE EMPRESAS;Em Exercício;PR;1/2/2015 ...;32
JOAO HENRIQUE HOLANDA  CALDAS;JHC;7777;SD;PP / PPS / PSDC / PRP / PR / PSL / PSB / SD / DEM;Eleito por QP;135929;9.82;MASCULINO;Solteiro(a);Deputado;Parda;22/07/1987;30;Superior completo;3129526.0;AL;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/AL/foto/20000000183.jpg;0.0;0.0;21563.67;0.0;50.0;27860.16;308000.0;19774.91;342235.6;230323.48;0.0;7255.3;651.05;0.0;0.0;10165.31;22848.8;0.0;990728.28;6;1;1;0;1;0;0;1;2;1;0;1;0;1;0;1;2;2;0;0;0;0;0;0;2;1;0;0;4;2;0;0;0;0;3;2;0;0;34;-;Em Exercício;PSB;1/2/2015 ...;32
ADRIANO ELI CORREA;ELI CORRÊA FILHO;2577;DEM;PSDB / DEM / PPS;Eleito por QP;134138;0.63;MASCULINO;Casado(a);Locutor e Comentarista de Rádio e Televisão e Radialista;Branca;13/01/1976;41;Superior completo;2319495.08;SP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000001388.jpg;113.68;0.0;117000.0;0.0;0.0;33210.89;128778.81;0.0;41426.0;431206.34;924.0;182723.48;0.0;0.0;0.0;2189.76;51313.53;894.79;989781.28;1;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;1;0;0;0;0;0;0;9;Radialista;Em Exercício;DEM;1/2/2015 ...;32
CARLOS HENRIQUE AMORIM;CARLOS GAGUIM;1515;PMDB;PMDB / PV / PT / PSD;Eleito por média;44739;6.1;MASCULINO;Casado(a);Empresário;Branca;21/04/1961;56;Superior completo;10346563.22;TO;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/TO/foto/270000000014.jpg;0.0;39000.0;229500.0;0.0;0.0;67728.3;92050.0;0.0;307150.0;103936.56;313.0;74587.85;0.0;0.0;0.0;1423.37;73361.13;2.5;989052.71;10;1;1;0;1;0;0;2;6;4;4;0;0;2;0;3;15;7;1;1;1;0;0;0;2;0;0;1;1;1;0;6;1;5;1;3;0;1;81;-;Em Exercício;PODE;1/2/2015 ...;32
MILTON ANTONIO CASQUEL MONTI;MILTON MONTI;2255;PR;PR;Eleito por QP;115942;0.55;MASCULINO;Casado(a);Deputado;Branca;11/06/1961;56;Superior completo;2266086.41;SP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000000696.jpg;3302.22;0.0;191404.89;0.0;11896.62;66998.2;0.0;0.0;70460.26;245058.11;0.0;300390.19;0.0;0.0;0.0;13287.55;73967.6;11219.5;987985.14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Economista;Em Exercício;PR;1/2/2015 ...;32
DOMINGOS SAVIO CAMPOS RESENDE;DOMINGOS SÁVIO;4560;PSDB;DEM / PSDB / PP / PR / PSD / SD;Eleito por QP;143901;1.42;MASCULINO;Casado(a);Deputado;Branca;25/03/1957;60;Superior completo;3742476.48;MG;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000650.jpg;4603.03;0.0;0.0;0.0;5072.72;70270.1;30000.0;0.0;402002.1;172938.67;3173.32;184520.37;2031.93;0.0;6435.46;16462.72;90189.68;180.0;987880.1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;7;Médico Veterinário;Em Exercício;PSDB;1/2/2015 ...;32
FAUSTO RUY PINATO;FAUSTO PINATO;1023;PRB;PRB;Eleito por média;22097;0.1;MASCULINO;Casado(a);Advogado;Branca;01/06/1977;40;Superior completo;117341.13;SP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000001235.jpg;6956.21;0.0;288400.0;0.0;0.0;124191.13;1500.0;0.0;108121.0;335387.69;30361.76;22020.55;4262.0;642.05;0.0;10439.92;47100.82;7795.45;987178.58;4;0;1;0;0;0;0;0;1;0;3;0;0;1;2;1;1;1;0;0;0;0;2;0;0;0;0;1;1;2;0;2;0;0;2;4;0;0;29;Advogado(a);Em Exercício;PP;1/2/2015 ...;32
TANIA RAQUEL DE QUEIROZ MUNIZ;RAQUEL MUNIZ;2010;PSC;PSC / PTC / PSL;Eleito por QP;96073;0.95;FEMININO;Casado(a);Médico;Branca;24/07/1963;54;Superior completo;716829.48;MG;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000001329.jpg;7523.53;0.0;35045.39;0.0;0.0;106088.03;160752.99;0.0;114393.0;393173.44;7707.74;68376.24;7786.13;156.99;0.0;8658.59;67657.91;9853.74;987173.72;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;Médica;Em Exercício;PSD;1/2/2015 ...;32
JOSE ARNON CRUZ BEZERRA DE MENEZES;ARNON BEZERRA;1451;PTB;PRB / PP / PDT / PT / PTB / PSL / PHS / PSD / PC do B / SD / PROS;Eleito por média;84474;1.93;MASCULINO;Casado(a);Deputado;Branca;13/08/1951;66;Superior completo;1242000.0;CE;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000790.jpg;187.5;84000.0;247427.3;0.0;0.0;108390.0;41000.0;0.0;227160.0;199254.79;2640.97;1372.7;9879.19;0.0;0.0;20622.09;44272.13;335.0;986541.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Médico;Vacância;PTB;1/2/2015 até 1/1/2017;24
NEWTON CARDOSO JUNIOR;NEWTON CARDOSO JR;1510;PMDB;PT / PMDB / PC do B / PROS / PRB;Eleito por QP;128489;1.27;MASCULINO;Casado(a);Empresário;Branca;11/11/1979;38;Superior completo;1797026.57;MG;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000886.jpg;7396.73;8672.0;223080.0;111.6;0.0;115105.36;7200.0;0.0;129290.0;191439.8;6320.44;146919.76;81544.73;475.75;0.0;9012.82;58952.58;296.0;985817.57;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;-;Em Exercício;PMDB;1/2/2015 ...;32
JOVAIR DE OLIVEIRA ARANTES;JOVAIR ARANTES;1414;PTB;PSDB / PP / PR / PSD / PTB / PDT / PPS / PROS / PRB;Eleito por QP;92945;3.06;MASCULINO;Casado(a);Deputado;Branca;04/06/1951;66;Superior completo;5898908.01;GO;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/GO/foto/90000000715.jpg;0.0;82890.0;87099.99;0.0;709.19;155937.48;21045.0;0.0;86875.0;44803.98;11172.17;355312.27;0.0;0.0;45200.0;284.93;94148.37;0.0;985478.38;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;6;Cirurgião-Dentista;Em Exercício;PTB;1/2/2015 ...;32
DIEGO LEONARDO DE ANDRADE CARVALHO;DIEGO ANDRADE;5555;PSD;DEM / PSDB / PP / PR / PSD / SD;Eleito por QP;114240;1.13;MASCULINO;Casado(a);Deputado;Branca;08/08/1977;40;Superior completo;1647125.17;MG;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000716.jpg;733.5;0.0;206033.33;0.0;0.0;42677.1;104297.95;0.0;201693.0;244567.77;2183.0;94658.99;860.67;0.0;0.0;8686.43;73893.76;1375.0;981660.5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;0;0;1;2;0;0;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;14;Administrador de Empresas;Em Exercício;PSD;1/2/2015 ...;32
FRANCISCO JOSE DANGELO PINTO;CHICO D'ANGELO;1310;PT;PT / PSB / PC do B;Eleito por QP;52809;0.69;MASCULINO;Divorciado(a);Médico;Branca;11/02/1953;64;Superior completo;208972.97;RJ;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RJ/foto/190000000601.jpg;9865.32;0.0;0.0;0.0;3128.95;122942.32;154100.0;0.0;231539.36;217456.36;0.0;132790.71;10936.69;1785.28;299.93;4459.5;43212.49;48055.01;980571.92;1;0;1;0;0;0;0;0;0;2;1;0;0;1;0;1;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;13;Médico;Em Exercício;PT;1/2/2015 ...;32
IRACEMA MARIA PORTELLA NUNES NOGUEIRA LIMA;IRACEMA PORTELLA;1111;PP;PT / PP / PTB / PHS / PR / PROS / PRP / SD;Eleito por QP;121121;6.99;FEMININO;Casado(a);Deputado;Branca;23/04/1966;51;Superior completo;1466088.78;PI;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PI/foto/180000000261.jpg;0.0;174615.0;0.0;0.0;183.48;45077.66;214070.0;0.0;143550.1;269783.4;0.0;5383.67;18599.44;0.0;5814.55;51241.0;52013.72;0.0;980332.02;0;0;0;1;2;0;0;0;2;0;0;0;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;13;Empresária, Professor;Em Exercício;PP;1/2/2015 ...;32
ARLINDO CHIGNALIA JUNIOR;ARLINDO CHINAGLIA;1322;PT;PT / PC do B;Eleito por QP;135772;0.64;MASCULINO;Casado(a);Médico;Branca;24/12/1949;68;Superior completo;1235599.4;SP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000000614.jpg;2898.36;0.0;68920.0;0.0;5258.25;12292.06;0.0;0.0;333466.0;363017.76;4553.74;122653.74;3319.41;0.0;0.0;2653.81;57382.65;3444.86;979860.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Médico;Em Exercício;PT;1/2/2015 ...;32
JOSE OLIMPIO SILVEIRA MORAES;MISSIONÁRIO JOSÉ OLÍMPIO;1155;PP;PMDB / PROS / PP / PSD;Eleito por QP;154597;0.73;MASCULINO;Casado(a);Deputado;Branca;11/12/1956;61;Superior completo;1006545.9;SP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000002160.jpg;30854.17;0.0;98100.0;9.6;1848.71;109697.47;9000.0;0.0;215272.0;154155.47;255.0;234609.29;5707.09;0.0;44960.0;5362.87;53424.8;15781.03;979037.5;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;Comerciante;Em Exercício;DEM;1/2/2015 ...;32
CHRISTIANE DE SOUZA YARED;CHRISTIANE YARED;1900;PTN;PT / PDT / PRB / PTN / PC do B;Eleito por QP;200144;3.53;FEMININO;Divorciado(a);Empresário;Branca;23/02/1960;57;Ensino Médio completo;120697.0;PR;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PR/foto/160000000761.jpg;24897.93;0.0;93992.78;0.0;0.0;69256.87;39650.0;0.0;158663.0;297216.75;15903.92;233040.17;433.4;0.0;2320.44;1861.93;33786.61;7772.14;978795.94;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;3;0;1;14;-;Em Exercício;PR;1/2/2015 ...;32
CARLOS HENRIQUE FOCESI SAMPAIO;CARLOS SAMPAIO;4500;PSDB;PSDB / DEM / PPS;Eleito por QP;295623;1.39;MASCULINO;Casado(a);Deputado;Branca;31/03/1963;54;Superior completo;1390634.37;SP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000001343.jpg;0.0;0.0;118043.3;0.0;5810.08;0.0;0.0;0.0;0.0;540454.33;0.0;105903.35;12125.73;0.0;7671.31;11577.77;176674.62;0.0;978260.49;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;18;Promotor de Justiça.;Em Exercício;PSDB;1/2/2015 ...;32
LEONARDO LEMOS BARROS QUINTAO;LEONARDO QUINTÃO;1500;PMDB;PT / PMDB / PC do B / PROS / PRB;Eleito por QP;118470;1.17;MASCULINO;Casado(a);Deputado;Branca;01/04/1975;42;Superior completo;17896869.33;MG;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000874.jpg;10276.33;0.0;1440.0;0.0;0.0;131497.01;0.0;0.0;314270.0;156448.92;398.25;267419.18;10731.44;47.4;0.0;5915.85;76708.1;2729.7;977882.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;Empresário;Em Exercício;PMDB;1/2/2015 ...;32
VICTORIO GALLI FILHO;PROFESSOR VICTÓRIO GALLI;2020;PSC;PDT / PP / DEM / PSDB / PSB / PPS / PTB / PSC / PSL / PRB;Eleito por média;64691;4.45;MASCULINO;Casado(a);Professor de Ensino Superior;Branca;30/04/1961;56;Superior completo;0.0;MT;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MT/foto/110000000023.jpg;0.0;8800.0;0.0;0.0;0.0;111597.75;0.0;0.0;601795.0;153713.63;9594.79;54935.85;4065.25;0.0;0.0;5531.07;25836.14;445.0;976314.48;1;1;0;0;2;0;0;0;9;1;1;0;0;1;0;3;7;3;0;1;2;0;0;1;0;0;0;0;1;0;0;1;0;2;4;1;0;0;42;-;Em Exercício;PSC;1/2/2015 até 23/8/2016, 22/12/2016 ...;28
JOSE RICARDO ALVARENGA TRIPOLI;RICARDO TRIPOLI;4565;PSDB;PSDB / DEM / PPS;Eleito por QP;233806;1.1;MASCULINO;Casado(a);Advogado;Branca;17/04/1952;65;Superior completo;3243954.4;SP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000001322.jpg;1758.43;0.0;0.0;0.0;6121.44;136101.58;10712.5;6080.0;219759.82;236538.36;0.0;117495.01;2921.9;0.0;6370.62;139889.33;92105.84;326.6;976181.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;ADVOGADO.;Em Exercício;PSDB;1/2/2015 ...;32
DIMAS FABIANO TOLEDO JUNIOR;DIMAS FABIANO;1111;PP;DEM / PSDB / PP / PR / PSD / SD;Eleito por QP;129096;1.27;MASCULINO;Casado(a);Deputado;Branca;23/05/1973;44;Superior completo;942399.05;MG;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000663.jpg;11074.18;0.0;250438.23;0.0;313.5;80994.5;104308.0;0.0;164903.1;121742.24;7567.02;163758.58;2971.87;0.0;0.0;8851.96;56907.97;2027.05;975858.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;Em Exercício;PP;1/2/2015 ...;32
SOSTENES SILVA CAVALCANTE;SÓSTENES CAVALCANTE;5577;PSD;PMDB / PP / PSC / PSD / PTB;Eleito por QP;104697;1.36;MASCULINO;Casado(a);Sacerdote ou Membro de Ordem ou Seita Religiosa;Branca;16/01/1975;42;Superior completo;67500.0;RJ;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RJ/foto/190000001488.jpg;27392.92;0.0;80493.6;0.0;0.0;94709.27;84290.0;0.0;304007.05;161819.52;3694.11;147143.51;20777.85;0.0;0.0;1740.65;34710.54;14252.55;975031.57;0;0;0;0;2;0;0;0;1;1;2;0;1;0;0;1;5;0;1;0;4;0;0;1;0;0;0;0;1;1;0;0;0;0;0;2;0;0;23;Teólogo;Em Exercício;DEM;1/2/2015 ...;32
SERGIO OLIMPIO GOMES;MAJOR OLIMPIO GOMES;1200;PDT;PDT;Eleito por QP;179196;0.84;MASCULINO;Casado(a);Deputado;Branca;20/03/1962;55;Superior completo;752499.81;SP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000002018.jpg;40526.9;0.0;4784.17;0.0;239.2;73789.64;10600.0;0.0;407037.72;190009.25;1479.29;193099.46;20009.36;0.0;0.0;2153.84;23650.93;7382.09;974761.85;6;0;1;0;0;0;2;0;4;1;0;0;0;1;0;18;3;2;1;1;1;0;0;0;1;0;0;0;0;0;0;4;2;0;0;0;0;0;48;-;Em Exercício;SD;1/2/2015 ...;32
BONIFACIO JOSE TAMM DE ANDRADA;BONIFÁCIO ANDRADA;4566;PSDB;DEM / PSDB / PP / PR / PSD / SD;Eleito por média;83628;0.83;MASCULINO;Casado(a);Deputado;Branca;14/05/1930;87;Superior completo;9048176.68;MG;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000651.jpg;986.9;0.0;0.0;0.0;772.61;84001.91;0.0;0.0;0.0;488839.59;412.0;1120.36;0.0;0.0;189900.0;23440.98;181700.63;3017.6;974192.58;4;0;0;0;0;0;0;0;0;0;2;0;0;0;1;2;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;14;ADVOGADO E PROFESSOR UNIVERSITÁRIO;Em Exercício;PSDB;1/2/2015 ...;32
DAMIAO FELICIANO DA SILVA;DR. DAMIÃO;1212;PDT;PSB / DEM / PRTB / PDT / PRP / PV / PT / PSL / PC do B / PHS / PPL;Eleito por média;67558;3.49;MASCULINO;Casado(a);Deputado;Preta;28/04/1952;65;Superior completo;1235988.27;PB;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PB/foto/150000000194.jpg;0.0;0.0;11800.0;0.0;1819.62;93828.62;65406.25;0.0;457000.0;256434.52;15074.37;2541.65;1597.96;0.0;0.0;6538.35;61413.46;641.42;974096.22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;Médico, Empresário e Radialista;Em Exercício;PDT;1/2/2015 ...;32
PAULO SERGIO PARANHOS DE MAGALHAES;PAULO MAGALHÃES;5529;PSD;PP / PDT / PT / PTB / PR / PSD / PC do B;Eleito por QP;77045;1.16;MASCULINO;Casado(a);Deputado;Branca;28/11/1952;65;Superior incompleto;14046149.19;BA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/BA/foto/50000000157.jpg;849.21;25000.0;0.0;0.0;0.0;166842.13;301100.0;0.0;51600.0;182185.23;3436.96;114130.07;8946.2;0.0;0.0;24104.11;94110.19;0.0;972304.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;3;0;0;7;Administrador de Empresas;Em Exercício;PSD;1/2/2015 ...;32
SANDRO ALEX CRUZ DE OLIVEIRA;SANDRO ALEX;2323;PPS;PSDB / DEM / PR / PSC / PT do B / PP / SD / PSD / PPS;Eleito por QP;116909;2.06;MASCULINO;Solteiro(a);Empresário;Branca;25/11/1972;45;Superior completo;717504.76;PR;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PR/foto/160000000207.jpg;19599.0;0.0;63400.0;2300.0;0.0;89093.82;119000.0;0.0;401683.33;186268.9;1096.37;37818.26;3689.66;0.0;0.0;3083.66;25476.63;19647.92;972157.55;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;4;Advogado;Em Exercício;PSD;1/2/2015 ...;32
